replyID,replyDate,typeNameD,title,reply_object,longitude,latitude
13564152,2022-02-28 16:39:00, 投诉/求助 ,有关燃气报警器,辽宁省辽阳市委书记霍步刚,123.236974,41.267794
13513781,2022-02-26 03:55:00, 投诉/求助 ,文婷雅苑小区停暖了冠达不烧锅炉,辽宁省锦州市义县县委书记,121.23908,41.533086
13470031,2022-02-24 09:00:00, 投诉/求助 ,沈阳燃气公司打着政府旗号霸道条款欺压商户,辽宁省沈阳市委书记王新伟,123.465035,41.677284
13088000,2022-02-18 20:48:00, 投诉/求助 ,大连华润燃气停供煤气4天没有复供，打了2天电,辽宁省大连市委书记胡玉亭,121.614848,38.914086
12884928,2022-02-11 20:54:00, 投诉/求助 ,沈海热点供暖不到半个月停气两次,辽宁省沈阳市市长吕志成,123.465035,41.677284
12814589,2022-02-03 17:03:00, 投诉/求助 ,供暖效果不好,辽宁省辽阳市市长白英,123.236974,41.267794
12802552,2022-01-31 09:16:00, 投诉/求助 ,常年冬天15度，大过年的还停气,辽宁省抚顺市委书记来鹤,123.957208,41.880872
12799929,2022-01-30 21:27:00, 投诉/求助 ,华润燃气停气，电话打不通,辽宁省大连市委书记胡玉亭,121.614848,38.914086
12797573,2022-01-30 08:49:00, 投诉/求助 ,怀王小区供暖管道严重腐蚀，经常漏水停暖。,辽宁省辽阳市委书记霍步刚,123.236974,41.267794
12793098,2022-01-29 21:13:00, 投诉/求助 ,煤气停供一个多月，天然气不上，没法过年,辽宁省大连市委书记胡玉亭,121.614848,38.914086
12772463,2022-01-27 07:12:00, 投诉/求助 ,促进小区供暖,辽宁省大连市委书记胡玉亭,121.614848,38.914086
12766663,2022-01-26 21:33:00, 投诉/求助 ,华润燃气不维修，请尽快解决 ,辽宁省大连市市长陈绍旺,121.614848,38.914086
12757473,2022-01-25 23:06:00, 投诉/求助 ,投诉大连华润燃气有限公司不作为，态度恶劣,辽宁省大连市市长陈绍旺,121.614848,38.914086
12753617,2022-01-25 10:02:00, 投诉/求助 ,燃气,辽宁省大连市市长陈绍旺,121.614848,38.914086
12748791,2022-01-25 01:28:00, 投诉/求助 ,华润燃气不作为，6次反馈无人响应,辽宁省大连市委书记胡玉亭,121.614848,38.914086
12741622,2022-01-24 07:04:00, 投诉/求助 ,供暖不热，每个月都要维修无数次,辽宁省大连市中山区委书记,121.644926,38.918574
12740672,2022-01-24 05:17:00, 投诉/求助 ,燃气停气不供气,辽宁省大连市市长陈绍旺,121.614848,38.914086
12738903,2022-01-24 02:35:00, 投诉/求助 ,春节断燃气,辽宁省大连市市长陈绍旺,121.614848,38.914086
12737977,2022-01-24 01:22:00, 投诉/求助 ,大连华润燃气工作敷衍，家里停气已经一个月,辽宁省大连市委书记胡玉亭,121.614848,38.914086
12736769,2022-01-23 23:22:00, 投诉/求助 ,家里从10号到现在，没有燃气，,辽宁省委书记郝鹏,121.612324,38.914687
12725494,2022-01-22 20:07:00, 投诉/求助 ,已经停气十天，华润燃气不作为,辽宁省大连市委书记胡玉亭,121.614848,38.914086
12696776,2022-01-20 00:28:00, 投诉/求助 ,华润 天气燃  不及时进行试气调气  ,辽宁省大连市西岗区委书记,121.612324,38.914687
12685814,2022-01-19 01:12:00, 投诉/求助 ,煤气停了半年多，燃气表不给挂,辽宁省大连市市长陈绍旺,121.614848,38.914086
12684223,2022-01-18 22:38:00, 投诉/求助 ,半岛故乡小区华润燃气不作为,辽宁省大连市西岗区委书记,121.612324,38.914687
12671362,2022-01-17 20:49:00, 投诉/求助 ,大连华润天然气一直不给挂表通气,辽宁省省长李乐成,123.431382,41.836175
12662743,2022-01-17 00:21:00, 投诉/求助 ,华润燃气客服打不通,辽宁省大连市市长陈绍旺,121.614848,38.914086
12658815,2022-01-16 17:46:00, 投诉/求助 ,化润然气,辽宁省大连市委书记胡玉亭,121.614848,38.914086
12638976,2022-01-14 10:03:00, 投诉/求助 ,汇安燃气不退费，小区天然气通气难,辽宁省大连市市长陈绍旺,121.614848,38.914086
12604247,2022-01-11 10:28:00, 投诉/求助 ,华润燃气安全检测标准和改正时限,辽宁省大连市市长陈绍旺,121.614848,38.914086
12594845,2022-01-10 21:12:00, 投诉/求助 ,天然气至今不给通气,辽宁省大连市委书记胡玉亭,121.614848,38.914086
12593880,2022-01-10 19:59:00, 投诉/求助 ,大连华润燃气公司 ,辽宁省大连市市长陈绍旺,121.614848,38.914086
12574853,2022-01-09 01:14:00, 投诉/求助 ,政府统一更换天然气结果成了扰民工程,辽宁省大连市委书记胡玉亭,121.614848,38.914086
12573626,2022-01-08 22:43:00, 投诉/求助 ,什么时候华润才能给我们通气,辽宁省大连市委书记胡玉亭,121.614848,38.914086
12572974,2022-01-08 21:35:00, 咨询 ,天然气置换，从停气已经20多天还未上气,辽宁省大连市沙河口区委书记,121.594297,38.904788
12564770,2022-01-08 00:33:00, 投诉/求助 ,老百姓解决困难，是真难，没人管。,辽宁省大连市市长陈绍旺,121.614848,38.914086
12535554,2022-01-06 01:16:00, 投诉/求助 ,整栋楼燃气停气两个多月,辽宁省大连市委书记胡玉亭,121.614848,38.914086
12512600,2022-01-05 06:29:00, 咨询 ,嘉富小区经常停气,辽宁省沈阳市铁西区委书记,123.333968,41.820807
12494526,2022-01-05 01:37:00, 投诉/求助 ,燃气公司一直不开阀，家里无法做饭,辽宁省大连市甘井子区委书记,121.525466,38.953343
12488531,2022-01-04 15:57:00, 投诉/求助 ,领导您好，我家燃气31号至今未通气,辽宁省大连市市长陈绍旺,121.614848,38.914086
12482067,2022-01-04 01:08:00, 投诉/求助 ,投诉96177华润燃气,辽宁省大连市委书记胡玉亭,121.614848,38.914086
12481836,2022-01-04 00:45:00, 投诉/求助 ,小区物业服务问题反映,辽宁省营口市鲅鱼圈区委书记,122.121521,40.226661
12479510,2022-01-03 21:15:00, 投诉/求助 ,大连华润燃气业务开展混乱,辽宁省委书记郝鹏,121.525466,38.953343
12465245,2022-01-02 02:26:00, 投诉/求助 ,燃气已停四个月,辽宁省大连市市长陈绍旺,121.614848,38.914086
12463743,2022-01-01 22:48:00, 投诉/求助 ,家中燃气半个月未开,辽宁省大连市委书记胡玉亭,121.614848,38.914086
12458240,2022-01-01 04:32:00, 投诉/求助 ,天然气停气多日 ,辽宁省大连市委书记胡玉亭,121.614848,38.914086
17102521,2023-01-07 03:04:00, 投诉/求助 ,热力一公司供热不热我们新华一区总是给热不足,吉林省吉林市委书记贺志亮,126.549572,43.837883
17070353,2023-01-02 19:08:00, 投诉/求助 ,暖气停气,吉林省吉林市委书记贺志亮,126.549572,43.837883
16935015,2022-12-16 20:37:00, 投诉/求助 ,正阳小区供暖,吉林省省长韩俊,125.256135,43.880975
16913915,2022-12-13 19:55:00, 投诉/求助 ,小区供暖多年不达标，投诉多年无果,吉林省委书记景俊海,125.32568,43.897016
16792890,2022-11-30 06:44:00, 投诉/求助 ,供热期停气，明年并入春城热力集中供热,吉林省长春市委书记张志军,125.323513,43.817251
16740055,2022-11-25 22:03:00, 投诉/求助 ,公主岭市鑫鹰热力供热不达标,吉林省长春市委书记张志军,125.323513,43.817251
16724871,2022-11-24 07:36:00, 投诉/求助 ,供热不热,吉林省长春市市长王子联,125.323513,43.817251
16638325,2022-11-16 22:21:00, 投诉/求助 ,供暖不达标,吉林省长春市绿园区委书记,125.256135,43.880975
16557836,2022-11-10 08:30:00, 建言 ,天价取暖农安县靠山镇居民住宅取暖每平米35元,吉林省委书记景俊海,125.184887,44.432763
16168905,2022-09-30 03:18:00, 投诉/求助 ,龙山小区燃气改造,吉林省通化市市长高山,125.939697,41.728401
16092455,2022-09-22 07:45:00, 投诉/求助 ,二道江龙山小区燃气管道改造,吉林省通化市委书记孙简,125.939697,41.728401
16038930,2022-09-17 00:37:00, 投诉/求助 ,不通知，直接停水，居民生活谁来管,吉林省通化市二道江区委书记,126.042678,41.774044
16033416,2022-09-16 07:35:00, 投诉/求助 ,新天地万福小区供暖不热,吉林省松原市委书记李晓杰,124.825042,45.141548
15654082,2022-08-06 05:19:00, 建言 ,希望共享电单车恢复正常使用,吉林省吉林市市长王吉,126.549572,43.837883
14865670,2022-05-26 08:45:00, 咨询 ,关于拍摄延吉公交的相关事宜,吉林省延边朝鲜族自治州延吉市委书记,129.508804,42.89125
13959437,2022-03-29 20:54:00, 投诉/求助 ,疫情期间燃气网点被封 无法燃气缴费,吉林省长春市二道区委书记,125.374327,43.865577
13850690,2022-03-20 06:54:00, 投诉/求助 ,小区停气太冷了,吉林省委书记景俊海,124.822929,43.504676
13836344,2022-03-18 21:51:00, 投诉/求助 ,投诉夹皮沟镇 吉林惠福热力有限公司,吉林省吉林市桦甸市委书记,126.746309,42.972096
13791064,2022-03-15 03:10:00, 投诉/求助 ,蛟河供热 ,吉林省委书记景俊海,127.344229,43.724007
13786172,2022-03-14 20:51:00, 投诉/求助 ,冷,吉林省通化市辉南县委书记,126.046783,42.684921
13780403,2022-03-14 05:28:00, 投诉/求助 ,3月中旬就停气，谁的问题,吉林省通化市二道江区委书记,126.042678,41.774044
13583761,2022-03-01 20:42:00, 投诉/求助 ,取暖费,吉林省通化市辉南县委书记,126.046783,42.684921
13460626,2022-02-24 05:16:00, 投诉/求助 ,物业与燃气公司扯皮,吉林省长春市南关区委书记,125.350173,43.863989
13421530,2022-02-23 19:17:00, 投诉/求助 ,关于德惠市永青供热站提前停气原因一事,吉林省长春市德惠市委书记,125.728755,44.522056
12909427,2022-02-14 23:07:00, 投诉/求助 ,保利罗兰香谷停气不供暖,吉林省长春市朝阳区委书记,125.288254,43.833762
12835807,2022-02-07 19:41:00, 投诉/求助 ,白城市钻石热力间歇性停气,吉林省省长韩俊,122.838714,45.619884
12828447,2022-02-06 19:56:00, 投诉/求助 ,停气，停水,吉林省吉林市市长王吉,126.549572,43.837883
12587587,2022-01-10 03:50:00, 投诉/求助 ,供暖周期、供暖无法保障，这次停气两天，真气人,吉林省长春市委书记张志军,125.323513,43.817251
17139775,2023-01-12 01:24:00, 投诉/求助 ,天价取暖费,黑龙江省省长梁惠玲,124.88287,48.466592
17110603,2023-01-08 16:02:00, 建言 ,关于供暖民生问题,黑龙江省省长梁惠玲,126.958098,45.548669
17073796,2023-01-03 02:57:00, 投诉/求助 ,宝泉岭诚铭供暖停气,黑龙江省鹤岗市市长王兴柱,130.297943,47.350189
17071259,2023-01-02 21:29:00, 投诉/求助 ,鹤岗市宝泉岭农场供热公司,黑龙江省省长梁惠玲,126.661665,45.742366
17035717,2022-12-27 23:39:00, 投诉/求助 ,投诉华电哈尔滨热力分公司供热严重不达标,黑龙江省哈尔滨市南岗区委书记,126.668784,45.760174
17009809,2022-12-24 20:40:00, 投诉/求助 ,取暖费减免问题,黑龙江省绥化市肇东市委书记,125.961814,46.051126
17002227,2022-12-23 21:24:00, 投诉/求助 ,燃气交费问题,黑龙江省哈尔滨市委书记张安顺,126.534967,45.803775
16964619,2022-12-21 08:18:00, 投诉/求助 ,供暖居民楼每平45元,黑龙江省省长梁惠玲,124.88287,48.466592
16834616,2022-12-04 15:16:00, 投诉/求助 ,恳请我们的好省长为老百姓做主,黑龙江省省长梁惠玲,126.661665,45.742366
16827908,2022-12-03 21:44:00, 投诉/求助 ,海富名都城供热不达标,黑龙江省哈尔滨市委书记张安顺,126.534967,45.803775
16826468,2022-12-03 18:36:00, 投诉/求助 ,牡丹江市佳日供热公司年年不热,黑龙江省省长梁惠玲,126.661665,45.742366
16814728,2022-12-02 06:47:00, 投诉/求助 ,从供暖到现在屋里一直都在15.5到17.5,黑龙江省哈尔滨市道里区委书记,126.616973,45.75577
16767408,2022-11-28 04:25:00, 投诉/求助 ,先锋路469号供暖私自停气室温不达标,黑龙江省委书记许勤,126.64939,45.792057
16664650,2022-11-19 01:48:00, 投诉/求助 ,城镇道路气喇叭使用不规范,黑龙江省双鸭山市友谊县委书记,131.808063,46.767299
16649330,2022-11-17 19:34:00, 投诉/求助 ,嫩江供暖问题,黑龙江省黑河市委书记李锡文,127.528293,50.245129
16505095,2022-11-06 22:00:00, 投诉/求助 ,华风江畔小区非老旧小区确要求必须更换燃气管线,黑龙江省哈尔滨市市长张起翔,126.534967,45.803775
16469801,2022-11-04 00:25:00, 投诉/求助 ,室内停气两天，维修管道,黑龙江省省长梁惠玲,126.661665,45.742366
16420167,2022-10-30 09:06:00, 投诉/求助 ,肇东市华能供暖不达标 室内温度 地热不热,黑龙江省省长梁惠玲,125.961814,46.051126
16349815,2022-10-22 09:25:00, 投诉/求助 ,供热投诉,黑龙江省委书记许勤,126.668784,45.760174
16333853,2022-10-20 10:28:00, 投诉/求助 ,室内暖气不热，多次拨打供暖电话请求处理没人理,黑龙江省哈尔滨市道里区委书记,126.616973,45.75577
16200243,2022-10-05 01:22:00, 投诉/求助 ,投诉中庆燃气,黑龙江省省长梁惠玲,126.64939,45.792057
15570413,2022-07-27 21:54:00, 建言 ,反映黑河市爱辉区中房92号楼外墙改造问题,黑龙江省黑河市爱辉区委书记,127.50045,50.252105
15278218,2022-06-30 10:23:00, 投诉/求助 ,道里区康安小区经常性停水，且事前事后告知,黑龙江省委书记许勤,126.661665,45.742366
15229732,2022-06-26 21:44:00, 咨询 ,宝泉岭兴汇供暖长期不达标,黑龙江省鹤岗市市长王兴柱,130.297943,47.350189
14883922,2022-05-27 22:30:00, 咨询 ,燃气报警器胶管定价偏高，强制安检否则停气,黑龙江省哈尔滨市委书记张安顺,126.534967,45.803775
14424142,2022-04-29 07:41:00, 投诉/求助 ,兴山区供暖问题,黑龙江省省长梁惠玲,130.303481,47.357702
14304490,2022-04-24 00:15:00, 投诉/求助 ,东北热力三年内供热不达标要求退款,黑龙江省鹤岗市市长王兴柱,130.297943,47.350189
14203308,2022-04-17 07:43:00, 投诉/求助 ,汇龙拾光里小区入户8个多月燃气未开通,黑龙江省哈尔滨市香坊区委书记,126.662593,45.707716
14099632,2022-04-11 12:21:00, 投诉/求助 ,璞院高层，低楼层区热化不热不达标,黑龙江省佳木斯市委书记王秋实,130.318878,46.799777
14096565,2022-04-11 07:13:00, 投诉/求助 ,南岗区满洲里街62号投诉暖气停气问题,黑龙江省哈尔滨市南岗区委书记,126.668784,45.760174
14087627,2022-04-10 18:34:00, 投诉/求助 ,鹤岗市东北热力供暖相关问题,黑龙江省委书记许勤,126.661665,45.742366
14046127,2022-04-06 22:55:00, 投诉/求助 ,供暖不达标,黑龙江省绥化市青冈县委书记,126.099195,46.70391
14038980,2022-04-06 06:38:00, 投诉/求助 ,时代新城小区二期不供热问题,黑龙江省双鸭山市市长宫镇江,131.141195,46.676418
13992984,2022-04-01 10:04:00, 咨询 ,供暖停气是什么时间,黑龙江省委书记许勤,126.661665,45.742366
13981888,2022-03-31 11:00:00, 投诉/求助 ,哈尔滨市道里区建国街281号3月28日停气了,黑龙江省哈尔滨市道里区委书记,126.616973,45.75577
13958711,2022-03-29 19:21:00, 投诉/求助 ,诉求东北热力供暖期不达标提前一个多月停气,黑龙江省鹤岗市市长王兴柱,130.297943,47.350189
13952913,2022-03-29 04:21:00, 投诉/求助 ,兴山自然之家供暖问题,黑龙江省鹤岗市兴山区委书记,130.303481,47.357702
13951588,2022-03-29 02:41:00, 投诉/求助 ,冬天供暖不达标，开春没到日期就停气,黑龙江省绥化市市长孙飚,126.968887,46.653845
13934916,2022-03-27 20:34:00, 投诉/求助 ,我是兴山区祥瑞花园的居民，东北要求撤换东北热,黑龙江省鹤岗市市长王兴柱,130.297943,47.350189
13929756,2022-03-27 04:06:00, 投诉/求助 ,我们兴山祥瑞花园居民，要求撤换东北热力公司,黑龙江省鹤岗市市长王兴柱,130.297943,47.350189
13908253,2022-03-25 01:50:00, 投诉/求助 ,兴山区东风街这一片暖气不热！谁来管！,黑龙江省鹤岗市兴山区委书记,130.303481,47.357702
13840023,2022-03-19 04:18:00, 咨询 ,供暖站,黑龙江省委书记许勤,130.85155,47.576444
13834960,2022-03-18 18:17:00, 投诉/求助 ,一冬天暖气不热,黑龙江省大兴安岭地区大兴安岭地委书记徐向国,124.711526,52.335262
13799350,2022-03-15 21:31:00, 投诉/求助 ,香林名苑小区3月就开始停气,黑龙江省哈尔滨市委书记张安顺,126.534967,45.803775
13780009,2022-03-14 04:54:00, 投诉/求助 ,复兴街13号供暖,黑龙江省哈尔滨市委书记张安顺,126.534967,45.803775
13777399,2022-03-14 01:05:00, 投诉/求助 ,投诉南岗区鼎盛热力,黑龙江省哈尔滨市南岗区委书记,126.668784,45.760174
13774108,2022-03-13 20:47:00, 投诉/求助 ,暖气水温拔凉，停止供暖！,黑龙江省委书记许勤,126.668784,45.760174
13749647,2022-03-11 04:00:00, 投诉/求助 ,实名投诉威立雅供暖不热,黑龙江省哈尔滨市道里区委书记,126.616973,45.75577
13718973,2022-03-09 03:58:00, 投诉/求助 ,哈尔滨市道外区北棵小区不到时间开始停气,黑龙江省委书记许勤,126.64939,45.792057
13674896,2022-03-06 20:59:00, 投诉/求助 ,阳光热力公司供热极差,黑龙江省齐齐哈尔市龙沙区委书记,123.957531,47.317308
13197572,2022-02-19 22:34:00, 投诉/求助 ,提前停气，居民市内温度14℃,黑龙江省哈尔滨市道外区委书记,126.64939,45.792057
12914571,2022-02-15 08:58:00, 投诉/求助 ,哈投集团供热不达标，无人解决,黑龙江省省长梁惠玲,126.661665,45.742366
12908099,2022-02-14 21:00:00, 投诉/求助 ,小区温度才15°到18°严重不达标，安埠小区,黑龙江省哈尔滨市委书记张安顺,126.534967,45.803775
12907433,2022-02-14 19:54:00, 投诉/求助 ,安埠小区今冬因维修管道等原因长期擅自停气,黑龙江省委书记许勤,126.661665,45.742366
12851121,2022-02-08 08:13:00, 投诉/求助 ,北京壹号院 大年初八停电停气停水,黑龙江省齐齐哈尔市委书记王刚,123.918186,47.354348
12790921,2022-01-29 10:00:00, 投诉/求助 ,过年了，单单给运华小区停气吗,黑龙江省哈尔滨市双城区委书记,126.312624,45.383218
12789125,2022-01-29 06:25:00, 投诉/求助 ,兴汇供暖站不供暖,黑龙江省委书记许勤,130.297943,47.350189
12660172,2022-01-16 20:46:00, 投诉/求助 ,室内温度自供暖以来未超过18度,黑龙江省委书记许勤,126.661665,45.742366
12628350,2022-01-13 13:34:00, 投诉/求助 ,汤原县世纪家园供热问题,黑龙江省佳木斯市汤原县委书记,129.905072,46.730706
12470392,2022-01-02 20:34:00, 投诉/求助 ,香坊区鑫玛热力供暖问题,黑龙江省委书记许勤,126.661665,45.742366
12462175,2022-01-01 19:25:00, 咨询 ,投诉香坊区供水公司元旦1月1日停水,黑龙江省哈尔滨市香坊区委书记,126.662593,45.707716
12993477,2022-02-17 17:37:00, 建言 ,超大城市老旧小区的便民治理和升级改造,上海市委书记陈吉宁,121.473662,31.230372
16748015,2022-11-26 09:13:00, 投诉/求助 ,鼓楼区和园爱家供暖,江苏省徐州市市长王剑锋,117.284124,34.205768
16086792,2022-09-21 22:14:00, 投诉/求助 ,开发商物业串通一气不让业主回家,江苏省委书记信长星,118.628003,32.058903
15669802,2022-08-08 07:34:00, 投诉/求助 ,地铁北延线和燕路快速化改造对居民生命财产安全,江苏省省长许昆林,118.909153,32.096388
15669173,2022-08-08 06:01:00, 建言 ,快速化道路建设与地铁施工导致房屋开裂,江苏省省长许昆林,118.909153,32.096388
15668340,2022-08-08 04:38:00, 建言 ,地铁和快速路建设导致房屋开裂，无人解决,江苏省省长许昆林,118.909153,32.096388
15668091,2022-08-08 04:12:00, 建言 ,由于地铁施工房屋出现裂缝，投诉无门,江苏省省长许昆林,118.909153,32.096388
15667901,2022-08-08 03:52:00, 建言 ,因地铁施工房屋开裂，投诉无门,江苏省省长许昆林,118.909153,32.096388
13409763,2022-02-23 09:01:00, 投诉/求助 ,南山庭院、风华南苑等小区供暖中断,江苏省徐州市泉山区委书记,117.194469,34.225522
17132327,2023-01-11 01:14:00, 投诉/求助 ,要求华润燃气解释为何多次擅自停气，并赔偿损失,浙江省温州市委书记刘小涛,120.699361,27.993828
14795333,2022-05-20 22:16:00, 投诉/求助 ,安装天然气报警器价格太贵,浙江省杭州市富阳区委书记,119.960076,30.048692
17127627,2023-01-10 08:36:00, 投诉/求助 ,淮南中燃，多次停气，希望政府出面处理！,安徽省淮南市委书记任泽锋,117.018399,32.587117
16903469,2022-12-12 06:51:00, 投诉/求助 ,投诉涡阳海特燃气公司,安徽省亳州市委书记杜延安,115.77867,33.844592
16893787,2022-12-11 02:32:00, 投诉/求助 ,中燃不按合同履行程序，业主正常供暖得不到保证,安徽省淮南市市长张志强,117.018399,32.587117
16893502,2022-12-11 01:42:00, 投诉/求助 ,三年暖气温度不达标，且年年出现供暖故障,安徽省委书记郑栅洁,117.018399,32.587117
16891798,2022-12-10 21:15:00, 投诉/求助 ,芜湖市老旧小区燃气管网改造管道的入户钻孔问题,安徽省芜湖市委书记单向前,118.432941,31.352859
16644132,2022-11-17 05:21:00, 投诉/求助 ,海特燃气侵犯群众利益,安徽省委书记郑栅洁,116.564247,33.26583
16538869,2022-11-09 02:53:00, 投诉/求助 ,违章停车,安徽省合肥市委书记虞爱华,117.227219,31.820591
16359951,2022-10-23 22:56:00, 建言 ,燎原加气站什么时候可以加气,安徽省安庆市太湖县委书记,116.308795,30.45422
16331659,2022-10-20 05:35:00, 投诉/求助 ,佐坝乡七美无证园问题,安徽省安庆市宿松县委书记,116.129105,30.153746
16150220,2022-09-28 04:46:00, 建言 ,中央公馆小区物业乱收费开发商强租车位20年,安徽省亳州市涡阳县委书记,116.215665,33.492921
15867728,2022-08-30 06:39:00, 投诉/求助 ,情况反映,安徽省省长王清宪,117.227219,31.820591
15628105,2022-08-03 04:15:00, 投诉/求助 ,界首市海特燃气垄断行为,安徽省阜阳市界首市委书记,115.374821,33.258244
15545735,2022-07-25 06:39:00, 投诉/求助 ,淮河路停车场工作人员态度恶劣，停车场每天吵架,安徽省合肥市庐阳区委书记,117.264786,31.878589
14961676,2022-06-03 08:23:00, 咨询 ,六安市裕安区独山镇燃气问题,安徽省六安市裕安区委书记,116.479829,31.738183
14925643,2022-05-31 06:52:00, 投诉/求助 ,蜀山区国购苑小区物业违法经营,安徽省合肥市市长罗云峰,117.227219,31.820591
14791467,2022-05-20 09:51:00, 投诉/求助 ,砀山华润燃气强制安装燃气报警器欺行霸市,安徽省宿州市砀山县委书记,116.367095,34.442561
14160013,2022-04-15 11:18:00, 投诉/求助 ,淮北华润燃气公司捆绑消费,安徽省委书记郑栅洁,116.828133,33.991451
14157872,2022-04-15 09:18:00, 投诉/求助 ,小区什么时候能安装然气,安徽省合肥市委书记虞爱华,117.227219,31.820591
13818136,2022-03-17 05:26:00, 投诉/求助 ,关于紫金山庄小区内部车位被霸占问题,安徽省省长王清宪,117.329949,31.733806
15527065,2022-07-22 09:31:00, 投诉/求助 ,建设路冠超市门前地摊人员占道经营（危险品）,福建省龙岩市上杭县委书记,116.420098,25.049518
17172221,2023-01-17 10:18:00, 投诉/求助 ,临清市魏湾镇辛道庄村没有天然气，,山东省委书记林武,117.019915,36.671156
17168005,2023-01-16 21:22:00, 投诉/求助 ,天然气问题,山东省委书记林武,115.704881,36.838277
17161277,2023-01-15 19:28:00, 投诉/求助 ,君悦府暖气不热，多次反映当地政府不作为,山东省省长周乃翔,117.323725,34.810488
17156145,2023-01-14 18:48:00, 投诉/求助 ,关于黄务金苹果燃气疑问,山东省委书记林武,117.019915,36.671156
17122578,2023-01-09 22:06:00, 投诉/求助 ,天然气,山东省济南市济阳区委书记,117.120098,36.6512
17112868,2023-01-08 23:15:00, 投诉/求助 ,解决小区目前最基本生活设施,山东省委书记林武,117.019915,36.671156
17101435,2023-01-06 23:12:00, 建言 ,天然气管道建议整改埋地下,山东省聊城市委书记李长萍,115.985389,36.456684
17100162,2023-01-06 19:27:00, 投诉/求助 ,燃气限购停气,山东省委书记林武,115.671191,36.233598
17098474,2023-01-06 08:14:00, 投诉/求助 ,暖气太冷,山东省聊城市委书记李长萍,115.985389,36.456684
17097791,2023-01-06 06:37:00, 投诉/求助 ,山东聊城莘县天然气停气一个多月无人管,山东省委书记林武,117.019915,36.671156
17097736,2023-01-06 06:32:00, 投诉/求助 ,莘县中燃燃气停气一个多月了,山东省聊城市委书记李长萍,115.985389,36.456684
17090102,2023-01-05 06:12:00, 投诉/求助 ,中燃公司燃气不足造成取暖困难,山东省聊城市冠县县委书记,115.442739,36.484009
17057269,2022-12-30 23:19:00, 投诉/求助 ,天然气公司随意停止天然气供应,山东省德州市委书记田卫东,116.359381,37.436657
17056205,2022-12-30 19:57:00, 建言 ,冠县万善乡前万善村停水，停天然气,山东省聊城市冠县县委书记,115.442739,36.484009
17013131,2022-12-25 04:56:00, 投诉/求助 ,天然气问题,山东省聊城市莘县县委书记,115.671191,36.233598
16988284,2022-12-22 20:56:00, 投诉/求助 ,天然气供给不正常（刘垓子镇左桥村）,山东省聊城市临清市委书记,115.704881,36.838277
16981876,2022-12-22 08:20:00, 投诉/求助 ,天然气停气问题,山东省聊城市市长张百顺,115.985389,36.456684
16943307,2022-12-18 04:18:00, 投诉/求助 ,济南奥德燃气随意停气区别对待,山东省济南市济阳区委书记,117.120098,36.6512
16940180,2022-12-17 18:16:00, 建言 ,聊城市中燃天然气停气，导致基本民生保障不了,山东省省长周乃翔,115.671191,36.233598
16876121,2022-12-08 20:08:00, 投诉/求助 ,天然气,山东省济南市济阳区委书记,117.120098,36.6512
16803175,2022-12-01 05:27:00, 投诉/求助 ,聊城市莘县中燃无故停气,山东省委书记林武,117.019915,36.671156
16712566,2022-11-23 05:21:00, 投诉/求助 ,港华燃气收费违规,山东省济南市平阴县委书记,116.456006,36.289251
16687577,2022-11-21 03:46:00, 投诉/求助 ,关于龙桑寺镇天然气自七月份停气至今的求助,山东省济南市商河县委书记,117.157232,37.309041
16512913,2022-11-07 06:11:00, 投诉/求助 ,农村天然气,山东省济南市商河县委书记,117.157232,37.309041
16496784,2022-11-06 05:08:00, 投诉/求助 ,赵官锦川社区天然气停供，村民无法正常供暖生活,山东省德州市齐河县委书记,116.762893,36.784158
16447967,2022-11-02 01:57:00, 投诉/求助 ,郝王庄镇格林春天小区停天然气,山东省德州市武城县委书记,116.069302,37.213311
16309481,2022-10-17 23:41:00, 投诉/求助 ,章丘中燃公司强制用户更换燃气灶,山东省济南市委书记刘强,117.120098,36.6512
16204027,2022-10-05 20:14:00, 咨询 ,西元庄社区今早上突然停电原因,山东省青岛市即墨区委书记,120.447158,36.389408
15522204,2022-07-22 01:34:00, 投诉/求助 ,220国道维修连续挖断燃气管道吃饭成了问,山东省委书记林武,117.019915,36.671156
15471730,2022-07-17 23:32:00, 咨询 ,十八里铺镇农村停供天然气50天咨询,山东省聊城市莘县县委书记,115.671191,36.233598
15454189,2022-07-16 01:00:00, 投诉/求助 ,领奖帅府,山东省菏泽市市长张伦,115.480656,35.23375
15342371,2022-07-06 01:29:00, 投诉/求助 ,天然气断气一个月！求解决！聊城市莘县董杜庄镇,山东省委书记林武,115.671191,36.233598
15249150,2022-06-28 04:44:00, 投诉/求助 ,坊子区华润燃气乱收费，私自扣除燃气表余额,山东省潍坊市坊子区委书记,119.166485,36.654448
15206575,2022-06-24 07:17:00, 投诉/求助 ,朝城镇无故燃气停了近一个月,山东省聊城市委书记李长萍,115.985389,36.456684
15186767,2022-06-22 21:04:00, 投诉/求助 ,莘县十八里铺杨河口村无故停气三周严重影响民生,山东省省长周乃翔,115.671191,36.233598
15176983,2022-06-22 00:35:00, 投诉/求助 ,关于朝城镇10几天停天然气事宜,山东省聊城市莘县县委书记,115.671191,36.233598
15175729,2022-06-21 23:13:00, 投诉/求助 ,山东莘县无故停气三周严重影响民生 ,山东省委书记林武,115.671191,36.233598
15162704,2022-06-20 22:57:00, 投诉/求助 ,投诉烟台新奥燃气不为用考虑,山东省烟台市委书记江成,121.447852,37.464539
